2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004213s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityProfiles (Name)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityProfiles_Name" ON "QualityProfiles" ("Name" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003606s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable MetadataProfiles
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "MetadataProfiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "MinPopularity" NUMERIC NOT NULL, "SkipMissingDate" TINYINT NOT NULL, "SkipMissingIsbn" TINYINT NOT NULL, "SkipPartsAndSets" TINYINT NOT NULL, "SkipSeriesSecondary" TINYINT NOT NULL, "AllowedLanguages" TEXT)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005923s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex MetadataProfiles (Name)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_MetadataProfiles_Name" ON "MetadataProfiles" ("Name" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003793s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable QualityDefinitions
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "QualityDefinitions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Quality" INTEGER NOT NULL, "Title" TEXT NOT NULL, "MinSize" NUMERIC, "MaxSize" NUMERIC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004377s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityDefinitions (Quality)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityDefinitions_Quality" ON "QualityDefinitions" ("Quality" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003155s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityDefinitions (Title)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityDefinitions_Title" ON "QualityDefinitions" ("Title" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003055s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable NamingConfig
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "NamingConfig" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ReplaceIllegalCharacters" TINYINT NOT NULL DEFAULT 1, "AuthorFolderFormat" TEXT, "RenameBooks" TINYINT, "StandardBookFormat" TEXT)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0007549s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Blacklist
